2 0.0001073434017598629 
3 0.00023649809882044792 
4 0.0005685029027517885 
5 0.0013735413027461617 
6 0.0030477127991616728 
7 0.0061106504988856615 
8 0.011415796296205372 
9 0.025281657098094 
10 0.05947801889851689 
11 0.1381996537966188 
12 0.31462722559808753 
13 0.7107510198024102 
14 1.6035049714962952 
15 3.6093665357970166 
16 8.155624596501003 
17 18.077155056095215 
18 41.9520464998961 
19 91.11686474760063 
